    0.000000      5.000000  
  -223.240398     -0.000089     -0.000049     -0.014814     -0.007287     -1.290087     -0.639641  
  -222.272185     -0.000089     -0.000035     -0.014900     -0.007333     -1.304438     -0.646702  
  -221.309779     -0.000089     -0.000049     -0.014985     -0.007373     -1.318895     -0.653809  
  -220.352029     -0.000089     -0.000041     -0.015069     -0.007409     -1.333524     -0.661008  
  -219.392717     -0.000088     -0.000037     -0.015155     -0.007457     -1.348302     -0.668273  
  -218.427390     -0.000089     -0.000050     -0.015242     -0.007493     -1.363204     -0.675599  
  -217.457872     -0.000089     -0.000037     -0.015329     -0.007536     -1.378234     -0.682989  
  -216.485704     -0.000090     -0.000044     -0.015416     -0.007579     -1.393331     -0.690404  
  -215.510684     -0.000089     -0.000045     -0.015503     -0.007615     -1.408417     -0.697820  
  -214.536919     -0.000090     -0.000037     -0.015590     -0.007663     -1.423485     -0.705220  
  -213.569218     -0.000090     -0.000049     -0.015676     -0.007699     -1.438591     -0.712637  
  -212.608043     -0.000089     -0.000038     -0.015762     -0.007739     -1.453806     -0.720109  
  -211.649659     -0.000090     -0.000041     -0.015849     -0.007784     -1.469172     -0.727647  
  -210.689668     -0.000090     -0.000047     -0.015934     -0.007817     -1.484724     -0.735281  
  -209.725308     -0.000088     -0.000035     -0.016020     -0.007863     -1.500419     -0.742981  
  -208.754481     -0.000088     -0.000047     -0.016105     -0.007902     -1.516195     -0.750719  
  -207.779973     -0.000088     -0.000040     -0.016191     -0.007942     -1.532027     -0.758490  
  -206.805592     -0.000088     -0.000041     -0.016276     -0.007989     -1.547912     -0.766280  
  -205.832908     -0.000088     -0.000049     -0.016362     -0.008023     -1.563792     -0.774068  
  -204.862040     -0.000089     -0.000035     -0.016447     -0.008067     -1.579652     -0.781845  
  -203.896590     -0.000088     -0.000046     -0.016531     -0.008106     -1.595570     -0.789646  
  -202.937154     -0.000087     -0.000041     -0.016615     -0.008143     -1.611621     -0.797518  
  -201.979153     -0.000088     -0.000038     -0.016700     -0.008190     -1.627852     -0.805472  
  -201.017999     -0.000088     -0.000049     -0.016786     -0.008226     -1.644283     -0.813527  
  -200.051091     -0.000088     -0.000037     -0.016872     -0.008271     -1.660861     -0.821653  
  -199.077174     -0.000088     -0.000046     -0.016960     -0.008313     -1.677534     -0.829819  
  -198.099719     -0.000090     -0.000043     -0.017048     -0.008349     -1.694210     -0.837989  
  -197.121719     -0.000090     -0.000037     -0.017136     -0.008396     -1.710865     -0.846145  
  -196.148544     -0.000090     -0.000048     -0.017222     -0.008434     -1.727547     -0.854314  
  -195.181442     -0.000090     -0.000039     -0.017309     -0.008476     -1.744296     -0.862516  
  -194.217641     -0.000090     -0.000043     -0.017395     -0.008519     -1.761090     -0.870731  
  -193.254857     -0.000090     -0.000045     -0.017483     -0.008553     -1.777922     -0.878970  
  -192.294226     -0.000091     -0.000035     -0.017569     -0.008599     -1.794906     -0.887277  
  -191.336196     -0.000090     -0.000049     -0.017655     -0.008636     -1.812054     -0.895665  
  -190.374220     -0.000090     -0.000038     -0.017743     -0.008679     -1.829312     -0.904108  
  -189.407711     -0.000090     -0.000044     -0.017830     -0.008722     -1.846688     -0.912599  
  -188.439797     -0.000090     -0.000045     -0.017918     -0.008756     -1.864150     -0.921136  
  -187.470054     -0.000091     -0.000035     -0.018006     -0.008803     -1.881654     -0.929689  
  -186.500264     -0.000091     -0.000048     -0.018094     -0.008841     -1.899188     -0.938251  
  -185.532865     -0.000090     -0.000040     -0.018180     -0.008877     -1.916763     -0.946837  
  -184.568384     -0.000090     -0.000037     -0.018265     -0.008923     -1.934449     -0.955472  
  -183.606170     -0.000088     -0.000048     -0.018352     -0.008960     -1.952199     -0.964142  
  -182.642421     -0.000090     -0.000038     -0.018439     -0.009006     -1.970012     -0.972838  
  -181.679820     -0.000091     -0.000048     -0.018527     -0.009045     -1.987993     -0.981610  
  -180.718336     -0.000091     -0.000040     -0.018615     -0.009081     -2.006143     -0.990468  
  -179.752387     -0.000091     -0.000038     -0.018703     -0.009128     -2.024374     -0.999359  
  -178.781997     -0.000091     -0.000048     -0.018791     -0.009164     -2.042608     -1.008251  
  -177.811820     -0.000091     -0.000037     -0.018880     -0.009206     -2.060870     -1.017155  
  -176.846023     -0.000091     -0.000043     -0.018968     -0.009249     -2.079186     -1.026080  
  -175.883239     -0.000092     -0.000044     -0.019056     -0.009285     -2.097515     -1.035014  
  -174.922041     -0.000092     -0.000038     -0.019143     -0.009331     -2.115906     -1.043971  
  -173.964548     -0.000091     -0.000048     -0.019232     -0.009367     -2.134450     -1.053003  
  -173.008276     -0.000092     -0.000037     -0.019320     -0.009409     -2.153200     -1.062136  
  -172.048445     -0.000092     -0.000044     -0.019409     -0.009454     -2.172098     -1.071331  
  -171.082400     -0.000092     -0.000046     -0.019499     -0.009488     -2.191155     -1.080607  
  -170.113225     -0.000092     -0.000035     -0.019588     -0.009535     -2.210326     -1.089932  
  -169.140337     -0.000092     -0.000048     -0.019679     -0.009572     -2.229442     -1.099228  
  -168.166151     -0.000093     -0.000038     -0.019768     -0.009613     -2.248472     -1.108481  
  -167.199151     -0.000093     -0.000043     -0.019857     -0.009656     -2.267463     -1.117707  
  -166.240844     -0.000093     -0.000045     -0.019946     -0.009690     -2.286579     -1.126996  
  -165.288669     -0.000093     -0.000036     -0.020035     -0.009735     -2.305888     -1.136374  
  -164.334548     -0.000093     -0.000048     -0.020125     -0.009774     -2.325408     -1.145849  
  -163.375091     -0.000094     -0.000040     -0.020215     -0.009813     -2.345200     -1.155459  
  -162.409474     -0.000094     -0.000040     -0.020306     -0.009859     -2.365163     -1.165140  
  -161.434768     -0.000094     -0.000047     -0.020398     -0.009893     -2.385099     -1.174812  
  -160.456125     -0.000094     -0.000035     -0.020489     -0.009940     -2.404954     -1.184441  
  -159.483095     -0.000094     -0.000048     -0.020580     -0.009980     -2.424797     -1.194058  
  -158.518315     -0.000094     -0.000042     -0.020669     -0.010018     -2.444615     -1.203667  
  -157.558304     -0.000093     -0.000039     -0.020759     -0.010065     -2.464439     -1.213270  
  -156.603615     -0.000094     -0.000049     -0.020849     -0.010099     -2.484472     -1.222974  
